TITCK_ID,TITCK_Ilac_Adi,ATC_Barkod,ATC_Kodu,ATC_Durumu,Match Score
10157,OSETRON 8MG/4ML I.V./I.M. ENJEKSİYONLUK ÇÖZELTİ İÇEREN AMPUL,8680400770394,A04AA01,Aktif,79.67
10164,OSİREC 4 G/60 ML REKTAL SÜSPANSİYON,8681807005188,A07EC02,Aktif,83.36
10167,OSMOLAK  667 MG/ML SOLUSYON,8699578653019,A06AD11,Aktif,72.69
10168,OSSİ 4 MG/5 ML I.V. KONSANTRE İNFÜZYONLUK ÇÖZELTİ,8699606906414,M05BA08,Aktif,77.82
10181,OSTRİOL 1 MCG/ML İ.V. ENJEKSIYONLUK çöZELTI IçEREN AMPUL,8699844751029,A11CC04,Aktif,76.3
10182,OSTRİOL 2 MCG/ML İ.V. ENJEKSIYONLUK çöZELTI IçEREN AMPUL,8699844751029,A11CC04,Aktif,77.18
10183,OSVAREN 435 MG / 235 MG FILM KAPLI TABLET,8699684681241,V03AE04,Pasif,72.34
10184,OSVAREN 435 MG/235 MG FILM KAPLI TABLET,8699684681241,V03AE04,Pasif,72.34
10190,OTILIKS 40MG FILM KAPLI TABLET,8699569091363,A03AB06,Pasif,73.55
10192,OTILIUM 1 MG ORAL SÜSPANSIYON,8699593701054,A03FA03,Pasif,94.12
10194,OTIPAX % 1 KULAK DAMLASI,8699265620034,S02DA01,Aktif,78.78
10197,"OTRIVINE MENTHOL 1 MG/ML DOZ AYARLI BURUN SPREYİ, ÇÖZELTİ",8681291540134,R01AA07,Aktif,76.26
10198,"OTRIVINE PEDIATRIK 0.5 MG/ML DOZ AYARLI BURUN SPREYI , ÇÖZELTİ",8681291540134,R01AA07,Aktif,74.3
10208,"OVİTRELLE 250 MİKROGRAM/0,5 ML KULLANIMA HAZIR ŞIRINGADA ENJEKSİYONLUK ÇÖZELTİ",8699777950308,G03GA08,Aktif,70.42
10209,OXALIDEM 100MG IV İNFÜZYON İÇIN TOZ İÇEREN FLAKON,8699769790073,L01XA03,Pasif,74.55
10210,OXALIDEM 50MG IV İNFÜZYON İÇIN TOZ İÇEREN FLAKON,8699769790066,L01XA03,Pasif,74.1
10213,OXALİPLATİN HOSPİRA 100MG/20ML İV İNFÜZYON İÇİN KONSANTRE ÇÖZELTI İÇEREN FLAKON,8699643770238,L01XA03,Pasif,71.22
10214,OXALİPLATİN HOSPİRA 200MG/40ML İV İNFÜZYON İÇİN KONSANTRE ÇÖZELTI İÇEREN FLAKON,8699643770245,L01XA03,Pasif,71.58
10215,OXALİPLATİN HOSPİRA 50MG/10ML İV İNFÜZYON İÇIN KONSANTRE ÇÖZELTI İÇEREN FLAKON,8699643770221,L01XA03,Pasif,72.66
10218,OXALPIN 50 MG/10 ML IV INFÜZYON IÇIN LIYOFILIZE TOZ IÇEREN FLAKO,8699525795953,L01XA03,Aktif,72.94
10219,OXAQUAL 100 MG/20 ML I.V.İNFÜZYON İÇIN KONSANTRE ÇÖZELTI İÇEREN FLAKON,8699673769011,L01XA03,Pasif,70.37
10220,OXAQUAL 50 MG/10 ML I.V.İNFÜZYON İÇIN KONSANTRE ÇÖZELTI İÇEREN FLAKON,8699673769028,L01XA03,Pasif,70.22
10222,OXATU-S 100MG/20ML IV İNFÜZYON İÇIN KONSANTRE ÇÖZELTI İÇEREN FLAKON,8699650772287,L01XA03,Aktif,77.77
10223,OXATU-S 50MG/10ML IV İNFÜZYON İÇIN KONSANTRE ÇÖZELTI İÇEREN FLAKON,8699650772270,L01XA03,Aktif,77.51
10230,OXCARPİN 300 MG DIVITAB FILM TABLET,8699523090630,N03AF02,Pasif,74.79
10231,OXCARPİN 600 MG DIVITAB FILM TABLET,8699523090647,N03AF02,Pasif,75.04
10232,OXEROL 100 MG/20 ML IV İNFÜZYON İÇIN LIYOFILIZE TOZ İÇEREN FLAKON,8699502790223,L01XA03,Pasif,75.02
10233,OXEROL 100 MG/20 ML IV İNFÜZYON İÇIN LIYOFILIZE TOZ İÇEREN FLAKON,8699502790223,L01XA03,Pasif,75.02
10235,"OXEZOLE % 1 DERİ SPREYİ, ÇÖZELTİ",8680760510043,D01AC11,Aktif,78.76
10236,OXEZOLE % 1 KREM,8680760350144,D01AC11,Aktif,73.66
10237,OXFET 180 MG FİLM KAPLI TABLET,8699527090896,V03AC03,Pasif,81.3
10238,OXFET 360 MG FİLM KAPLI TABLET,8699527090919,V03AC03,Aktif,81.91
10239,OXFET 90 MG FİLM KAPLI TABLET,8699527090872,V03AC03,Pasif,80.26
10247,OXIS TURBUHALER 9 MCG/DOZ INHALASYON IÇIN TOZ,8699786550070,R03AC13,Pasif,70.09
10248,OXOBEST 50MG/5ML ŞURUP,8699825570014,R05DB07,Pasif,72.83
10252,OXOTİDE 250 MCG ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8699844792855,H01CC02,Aktif,73.49
10256,OXXA ŞURUP %4 HAZIRLAMAK İÇIN GRANÜL,8699622280321,R05CB01,Pasif,76.77
10257,"OXYGO %0,05 BURUN SPREYI, ÇöZELTI",8680177693506,R01AA05,Aktif,78.62
10258,"OXYNAZ ®  %0,05 BURUN SPREYI, ÇÖZELTI",8682109004022,R01AA05,Aktif,71.53
10259,"OXYNAZ ® %0,01 PEDIATRIK BURUN SPREYİ, ÇÖZELTİ",8682109004039,R01AA05,Aktif,75.51
10260,OZAPRIN 10 MG FILM KAPLI TABLET,8699543092218,N05AH03,Aktif,88.22
10261,"OZAPRIN 2,5 MG FILM KAPLı TABLET",8699543092218,N05AH03,Aktif,95.48
10262,OZAPRIN 20 MG FILM KAPLI TABLET,8699543092218,N05AH03,Aktif,88.46
10263,OZAPRIN 5 MG FILM KAPLI TABLET,8699543092218,N05AH03,Aktif,89.42
10264,OZAPRİN RAPİD 10 MG AĞIZDA ÇÖZÜNEBİLİR TABLET,8699543070193,N05AH03,Aktif,77.26
10265,OZAPRİN RAPİD 15 MG AĞIZDA ÇÖZÜNEBİLİR TABLET,8699543070209,N05AH03,Aktif,77.5
10266,OZAPRİN RAPİD 20 MG AĞIZDA ÇÖZÜNEBİLİR TABLET,8699543070216,N05AH03,Aktif,77.3
10267,OZAPRİN RAPİD 5 MG AĞIZDA ÇÖZÜNEBİLİR TABLET,8699543070186,N05AH03,Aktif,77.14
10268,"OZEMPIC® 0,25 MG ENJEKSIYONLUK çöZELTI IçEREN KULLANıMA HAZıR KALEM",8699676950300,A10BJ06,Aktif,91.63
10269,"OZEMPIC® 0,5 MG ENJEKSIYONLUK çöZELTI IçEREN KULLANıMA HAZıR KALEM",8699676950317,A10BJ06,Aktif,91.11
10270,OZEMPIC® 1 MG ENJEKSIYONLUK çöZELTI IçEREN KULLANıMA HAZıR KALEM,8699676950324,A10BJ06,Aktif,91.54
10272,PABAL 100 MCG/ML İ.V. ENJEKSİYONLUK ÇÖZELTİ İÇEREN AMPUL,8697621750463,H01BB03,Pasif,74.01
10293,PADCEV 20 MG İNFÜZYONLUK ÇÖZELTİ HAZIRLAMADA KULLANILACAK KONSANTRE İÇİN TOZ,8699043890529,L01FX13,Aktif,92.96
10294,PADCEV 30 MG İNFÜZYONLUK ÇÖZELTİ HAZIRLAMADA KULLANILACAK KONSANTRE İÇİN TOZ,8699043890536,L01FX13,Aktif,92.96
10295,PADEN 150 MG SERT KAPSÜL,8699569150312,N02BF02,Pasif,89.9
10296,PADEN 300 MG SERT KAPSÜL,8699569150329,N02BF02,Pasif,93.3
10297,PADEN 75MG SERT KAPSÜL,8699569150299,N02BF02,Pasif,84.24
10299,PADERO 4 MG TABLET,8699540017351,C09AA04,Pasif,70.14
10300,PADERO 8 MG TABLET,8699540017405,C09AA04,Pasif,70.33
10303,PADERO PLUS 4 MG/1.25 MG TABLET,8699540017351,C09AA04,Pasif,73.5
10306,PAGADIN 150MG KAPSÜL,8699819151441,N02BF02,Pasif,87.72
10307,PAGADİN 25MG KAPSÜL,8699819151441,N02BF02,Pasif,76.63
10308,PAGADİN 300 MG KAPSÜL,8699819151441,N02BF02,Pasif,84.49
10309,PAGADİN 75 MG KAPSÜL,8699819151441,N02BF02,Pasif,79.84
10310,PAGAMAX 150MG SERT JELATIN KAPSÜL,8699262150046,N02BF02,Pasif,93.62
10311,PAGAMAX 25MG SERT JELATIN KAPSÜL,8699262150015,N02BF02,Pasif,93.01
10312,PAGAMAX 300MG SERT JELATIN KAPSÜL,8699262150053,N02BF02,Pasif,93.95
10313,PAGAMAX 75MG SERT JELATIN KAPSÜL,8699262150022,N02BF02,Pasif,92.64
10314,PAGAMAX PLUS 150 MG/1 MG KAPSÜL,8699262150046,N02BF02,Pasif,74.41
10315,PAGAMAX PLUS 300 MG/1 MG KAPSÜL,8699262150053,N02BF02,Pasif,74.33
10316,PAGAMAX PLUS 75 MG/1 MG KAPSÜL,8699262150022,N02BF02,Pasif,74.71
10317,PAHTAFIL 20 MG FILM TABLET,8699502094635,G04BE08,Pasif,94.63
10318,PAİNEX % 10 JEL,8699622340018,M02AA06,Pasif,79.14
10319,PAİNEX %5 JEL,8699622340018,M02AA06,Pasif,78.12
10321,"PAINOUT ICE %1 DERİYE UYGULANACAK SPREY, ÇÖZELTİ",8699293516019,M02AA15,Aktif,76.26
10322,PAİSOFOL %1 200 MG/20 ML I.V. ENJEKSIYONLUK/INFüZYONLUK EMüLSIYON,8699606756231,N01AX10,Aktif,81.96
10331,"PALEXİL  % 0,1 JEL",8699828340027,D10AD03,Pasif,87.42
10332,PALIGIS 3 MG UZATıLMış SALıMLı TABLET,8699738030018,N05AX13,Aktif,96.47
10333,PALIGIS 6 MG UZATıLMış SALıMLı TABLET,8699738030025,N05AX13,Aktif,96.48
10334,PALIGIS 9 MG UZATıLMış SALıMLı TABLET,8699738030032,N05AX13,Aktif,96.51
10335,PALLADA % 0.1 GÖZ DAMLASI,8680199610055,S01GX09,Aktif,77.76
10336,"PALLADA %0.2 GöZ DAMLASı, çöZELTI",8680199610055,S01GX09,Aktif,83.29
10337,"PALLADA-NS 6,65 MG/ML NAZAL SPREY",8680199542462,R01AC08,Aktif,82.73
10338,PALODIN 250 MCG/5ML İV ENJEKSIYONLUK ÇÖZELTI İÇEREN FLAKON,8699828770411,A04AA05,Aktif,84.46
10339,PALOJECT 250 MCG / 5 ML IV ENJEKSİYONLUK ÇÖZELTİ,8699814750427,A04AA05,Pasif,81.8
10340,PALOJECT 250MCG/5ML IV ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON,8699814750427,A04AA05,Pasif,77.69
10341,PALONDEM 250 MCG/5 ML IV ENJEKSIYONLUK ÇÖZELTI IÇEREN FLAKON,8699738770815,A04AA05,Pasif,84.8
10347,PALOXİTRON  250 MCG/5 ML I.V. ENJEKSIYONLUK ÇöZELTI,8681697750106,A04AA05,Pasif,77.4
10356,PAMEX 90 MG IV İNFÜZYON İÇIN LIYOFILIZE TOZ İÇEREN FLAKON,8699525796097,M05BA03,Pasif,76.42
10357,PAMIDEM 30 MG I.V. ENJEKSIYON IÇIN LIYOFILIZE TOZ IÇEREN FLAKON,8699769790028,M05BA03,Pasif,83.6
10358,PAMİDRİA 90 MG/10 ML I.V. INFüZYON IçIN KONSANTRE çöZELTI IçEREN FLAKON,8681697770012,M05BA03,Aktif,80.1
10359,PAMIDRONAT DISODYUM DBL 90 MG/10 ML IV İNFÜZYON İÇIN ÇÖZELTI İÇEREN FLAKON,8699643770184,M05BA03,Pasif,78.21
10360,PAMİNTU 10 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON,8699715771859,V03AB14,Aktif,76.1
10361,PAMİRAY 300 ENJEKTABL SOLÜSYON İÇEREN FLAKON,8699702775051,V08AB04,Pasif,74.5
10362,PAMIRAY 370 ENJEKSIYONLUK ÇÖZELTI İÇEREN FLAKON,8699702775051,V08AB04,Pasif,76.28
10369,PANDEV 20 MG ENTERİK KAPLI TABLET,8699525043924,A02BC02,Aktif,92.79
10370,PANDEV 40 MG ENTERIK KAPLI TABLET,8699525043948,A02BC02,Aktif,77.22
10377,PANOCER 40 MG ENTERİK KAPLI TABLET,8699680040035,A02BC02,Aktif,83.26
10382,PANOSPORIN 100MG YUMUŞAK JELATIN KAPSÜL,8699702196023,L04AD01,Pasif,87.97
10383,PANOSPORIN 25MG YUMUŞAK JELATIN KAPSÜL,8699702196009,L04AD01,Pasif,87.11
10384,PANOSPORIN 25MG YUMUŞAK JELATIN KAPSÜL,8699702196009,L04AD01,Pasif,87.11
10385,PANOSPORIN 50 MG YUMUŞAK JELATIN KAPSÜL,8699702196016,L04AD01,Pasif,87.11
10386,PANOSPORIN 50 MG YUMUŞAK JELATIN KAPSÜL,8699702196016,L04AD01,Pasif,87.11
10387,PANOSPORIN 50 MG YUMUŞAK JELATIN KAPSÜL,8699702196016,L04AD01,Pasif,90.77
10388,PANREF 20 MG ENTERIK KAPLI TABLET,8699578043438,A02BC02,Pasif,96.65
10389,PANREF 40 MG ENTERİK KAPLI TABLET,8699578043421,A02BC02,Aktif,90.9
10391,PANTACTİVE 20 MG ENTERİK KAPLI TABLET,8680760040038,A02BC02,Pasif,85.76
10392,PANTACTİVE 40 MG ENTERİK KAPLI TABLET,8680760040038,A02BC02,Pasif,87.68
10394,PANTENOL %5 KREM,8699511350029,D03AX03,Aktif,73.3
10396,PANTGES 40 MG ENTERIK KAPLı TABLET,8684263040021,A02BC02,Aktif,82.6
10397,PANTHEC 20 MG ENTERİK KAPLI TABLET,8699536040028,A02BC02,Aktif,84.62
10398,PANTHEC 40 MG ENTERİK KAPLI TABLET,8699536040028,A02BC02,Aktif,90.31
10403,PANTO 40 MG ENTERIK KAPLI TABLET,8699516044510,A02BC02,Aktif,91.46
10404,PANTO 40 MG IV ENJEKSİYONLUK LİYOFİLİZE TOZ İÇEREN FLAKON,8699516276126,A02BC02,Pasif,78.0
10410,PANTOZOL 40 MG IV ENJEKSIYONLUK LIYOFILIZE TOZ İçEREN FLAKON,8680712790141,A02BC02,Aktif,83.15
10411,PANTPAS 40 MG ENTERİK KAPLI TABLET,8682758040020,A02BC02,Aktif,84.4
10412,PANTPAS 40 MG IV ENJEKSIYONLUK TOZ İçEREN FLAKON,8682758790017,A02BC02,Pasif,88.05
10416,PAPAVERIN HCL GALEN 40 MG/2 ML IM/IV ENJEKSIYONLUK ÇöZELTI,8699607750337,A03AD01,Aktif,74.83
10417,PAPAVERIN HCL GALEN 50 MG/2 ML IM/IV ENJEKSIYONLUK ÇöZELTI,8699607750337,A03AD01,Aktif,75.04
10418,PAPAVERIN HCL GALEN 60 MG/2 ML IM/IV ENJEKSIYONLUK ÇöZELTI,8699607750337,A03AD01,Aktif,74.83
10420,PARACEROL  10  MG/ML  I.V.  İNFüZYON  İçIN  ÇöZELTI  İçEREN    FLAKON,8699606694649,N02BE01,Aktif,79.31
10430,PARAKODIN 500 MG/10 MG TABLET,8699717010079,N02AJ06,Pasif,78.26
10438,PARASEDOL 10 MG/ML İ.V. İNFÜZYON ÇÖZELTISI İÇEREN FLAKON,8699828690115,N02BE01,Pasif,82.57
10439,PARASEDOL 120 MG/5 ML PEDİATRİK ELİKSİR,8699828580010,N02BE01,Pasif,74.01
10440,PARASEDOL 500 MG TABLET,8699579010088,N02BE01,Pasif,82.03
10445,PARCETOL  500 MG TABLET,8697772010058,N02BE01,Aktif,84.07
10446,PARCETOL 120 MG/5 ML ŞURUP,8697772570033,N02BE01,Aktif,86.93
10459,PARİET 20 MG ENTERIK KAPLı TABLET,8699593045295,A02BC04,Aktif,89.0
10460,PARİGEN 10 MCG/2 ML I.V. ENJEKSİYONLUK ÇÖZELTİ İÇEREN AMPUL,8699783750176,H05BX02,Pasif,72.65
10461,PARİGEN 5 MCG/ML I.V. ENJEKSİYONLUK ÇÖZELTI İÇEREN AMPUL,8699783750176,H05BX02,Pasif,73.97
10465,PARİSİTOL 5 MCG/1 mL İ.V. ENJEKSİYONLUK ÇÖZELTİ İÇEREN AMPUL,8699742750117,H05BX02,Pasif,70.06
10476,PARKOFF 20 MG/2 ML ENJEKSIYONLUK/İNFüZYONLUK ÇöZELTI,8680955750117,N04BC07,Aktif,70.94
10477,PARKOFF 50 MG/5 ML ENJEKSIYONLUK/İNFÜZYONLUK ÇÖZELTİ,8680955750117,N04BC07,Aktif,73.36
10479,PARKYN 0.250 MG TABLET,8699514010166,N04BC05,Aktif,81.35
10481,"PARKYN ER 0,75 MG UZATILMIŞ SALIMLI TABLET",8699514031284,N04BC05,Aktif,78.38
10482,PARKYN ER 0.375 MG UZATILMIŞ SALIMLI TABLET,8699514031239,N04BC05,Aktif,87.06
10483,"PARKYN ER 1,5 MG UZATILMIŞ SALIMLI TABLET",8699514031253,N04BC05,Aktif,78.71
10484,"PARKYN ER 2,25 MG UZATILMIŞ SALIMLI TABLET",8699514031260,N04BC05,Aktif,81.78
10485,PARKYN ER 3 MG UZATILMIŞ SALIMLI TABLET,8699514031277,N04BC05,Aktif,78.8
10486,"PARKYN ER 3,75 MG UZATILMIŞ SALIMLI TABLET",8699514031284,N04BC05,Aktif,79.55
10487,"PARKYN ER 4,5 MG UZATILMIŞ SALIMLI TABLET",8699514031291,N04BC05,Aktif,78.85
10488,PARLIN 1 MG TABLET,8699262010166,N04BD02,Aktif,73.24
10490,PARLODEL SRO 2.5MG YAVAŞ SALIMLI KAPSÜL,8698856170040,G02CB01,Pasif,80.63
10491,PARLODEL SRO 5MG YAVAŞ SALIMLI KAPSÜL,8698856170057,N04BC01,Pasif,80.58
10498,PAROL 10 MG/ML İNFÜZYON İÇIN ÇÖZELTI İÇEREN FLAKON,8699717690035,N02BE01,Pasif,81.15
10499,PAROL 120 MG/5 ML ORAL SÜSPANSİYON,8699717700062,N02BE01,Aktif,82.28
10501,PAROL 500 MG TABLET,8699717010109,N02BE01,Aktif,86.82
10505,PAROL PLUS 250MG/5ML ORAL SÜSPANSIYON,8699717700079,N02BE01,Aktif,78.14
10507,PAROSET UNO PLUS 250 MG/5 ML SüSPANSIYON,8681085010348,N02BE01,Pasif,91.76
10515,PARTEMOL 1 G/ 100 ML INFüZYON IçIN çöZELTI IçEREN FLAKON,8699844770716,N02BE01,Aktif,86.54
10517,"PARVİSTEN %0.025 GÖZ DAMLASI, ÇÖZELTİ",8680199617320,S01GX08,Aktif,75.26
10519,"Parvus 30 MIU/0,5 ml IV Infüzyon/SC Enjeksiyon İçin Çözelti İçeren Kullanıma Hazır Enjektör",8680833770015,L03AA02,Aktif,79.63
10523,PASİLOPRAM 20 MG FİLM TABLET,8699516097882,N06AB04,Pasif,77.31
10524,PASİLOPRAM 40 MG FİLM TABLET,8699516097905,N06AB04,Pasif,77.65
10525,PASİLOPRAM 40 MG FİLM TABLET,8699516097905,N06AB04,Pasif,77.65
10526,PASİLOPRAM 40 MG FİLM TABLET,8699516097905,N06AB04,Pasif,77.65
10533,PATENTOFEN 10 MG/2 ML I.V. İNFÜZYONLUK ÇÖZELTİ,8699606777069,C01EB16,Aktif,87.2
10534,PATRIL  20  MG  ENTERİK  KAPLI TABLET,8699525040015,A02BC04,Pasif,81.75
10535,PATYCA  600 MG ÇENTİKLİ FİLM TABLET,8699514092063,N02BF01,Pasif,83.99
10536,PATYCA 800 MG ÇENTIKLI FILM TABLET,8699514092070,N02BF01,Pasif,97.41
10537,PAUSED 10 MG SERT KAPSüL,8680833150299,L04AX04,Aktif,91.31
10538,PAUSED 15 MG SERT KAPSüL,8680833150305,L04AX04,Aktif,91.46
10539,PAUSED 25 MG SERT KAPSüL,8680833150312,L04AX04,Aktif,91.44
10540,PAUSED 5 MG SERT KAPSüL,8680833150282,L04AX04,Aktif,91.24
10555,PAXIPRID 200 MG TABLET,8699517011795,N05AL05,Pasif,95.88
10556,PAXIPRID 400 MG TABLET,8699517091674,N05AL05,Pasif,96.6
10558,PAXOTIN 20 MG FILM KAPLI TABLET,8699587093189,N06AB05,Pasif,71.9
10561,PAZOPANİB-TURGUT 200 MG FILM KAPLı TABLET,8699519090132,L01EX03,Pasif,89.14
10562,PAZOPANİB-TURGUT 400 MG FILM KAPLı TABLET,8699519090156,L01EX03,Pasif,88.95
10569,PEDİFEN 100 MG/5ML PEDIATRIK ŞURUP,8699717570016,M01AE01,Aktif,73.93
10571,PEDİFEN PEDİATRİK ŞURUP,8699717570016,M01AE01,Aktif,72.91
10572,PEDIPAR 120 MG / 5 ML PEDIATRIK SüSPANSIYON,8699587703446,N02BE01,Pasif,89.18
10573,PEDIPAR 120 MG/5 ML SÜSPANSIYON,8699587703446,N02BE01,Pasif,81.47
10574,PEDIPAR 120 MG/5 ML SÜSPANSIYON,8699587703446,N02BE01,Pasif,72.0
10575,PEDIPAR PLUS 250 MG/5 ML SÜSPANSIYON,8699587703453,N02BE01,Pasif,78.03
10576,PEDİPAR® PLUS 250 MG / 5 ML SüSPANSIYON,8699587703453,N02BE01,Pasif,78.27
10586,Pefsal 50 mcg/100 mcg İnhaler Kapsül,8680199556858,R03AK06,Pasif,71.18
10587,Pefsal 50 mcg/250 mcg İnhaler Kapsül,8680199556865,R03AK06,Pasif,70.99
10588,Pefsal 50 mcg/500 mcg İnhaler Kapsül,8680199556872,R03AK06,Aktif,70.88
10589,PEGASYS 135 MCG/0.5 ML ENJEKSIYONLUK ÇöZELTI İçEREN KULLANıMA HAZıR ŞıRıNGA,8699505950792,L03AB11,Pasif,79.19
10590,PEGASYS 180 MCG/0.5 ML ENJEKSIYONLUK ÇöZELTI İçEREN KULLANıMA HAZıR ŞıRıNGA,8699505950815,L03AB11,Pasif,78.68
10593,"PEGEA % 0.005 GÖZ DAMLASI, ÇÖZELTİ",8699569610342,S01EE01,Pasif,95.52
10594,PEGINTRON 100MCG,8699636950678,L03AB10,Pasif,82.3
10595,PEGINTRON 120MCG,8699636950685,L03AB10,Pasif,81.71
10596,PEGINTRON 150MCG,8699636950692,L03AB10,Pasif,82.09
10597,PEGINTRON 50-80-100-120-150 MCG ENJ.ÇÖZELTI TUZU VE ÇÖZÜCÜ,8699790790479,L03AB10,Pasif,74.21
10598,PEGINTRON 50MCG,8699636950708,L03AB10,Pasif,82.04
10599,PEGINTRON 80MCG,8699636950715,L03AB10,Pasif,82.09
10600,PEGINTRON PEN 100 MİKROGRAM ENJEKTABL TOZ VE ÇÖZELTİ İÇEREN KULLANIMA HAZIR KALEM,8699636790465,L03AB10,Pasif,73.51
10601,PEGINTRON PEN 120 MİKROGRAM ENJEKTABL TOZ VE ÇÖZELTİ İÇEREN KULLANIMA HAZIR KALEM,8699636790472,L03AB10,Pasif,73.82
10602,PEGINTRON PEN 150 MİKROGRAM ENJEKTABL TOZ VE ÇÖZELTİ İÇEREN KULLANIMA HAZIR KALEM,8699636790489,L03AB10,Pasif,73.71
10603,PEGINTRON PEN 50 MİKROGRAM ENJEKTABL TOZ VE ÇÖZELTİ İÇEREN KULLANIMA HAZIR KALEM,8699636790465,L03AB10,Pasif,72.83
10606,PEGINTRONPEN 120MCG,8699636950685,L03AB10,Pasif,79.17
10607,PEGINTRONPEN 120MCG,8699636950685,L03AB10,Pasif,79.67
10608,PEGINTRONPEN 50MCG,8699636950708,L03AB10,Pasif,79.94
10609,PEGINTRONPEN 80MCG,8699636950715,L03AB10,Pasif,79.99
10610,PEİTEL % 0.25 KREM,8699587354099,D07AC18,Aktif,70.75
10617,PEMETU 100 MG IV İNFÜZYONLUK ÇÖZELTİ HAZIRLAMADA KULLANILACAK KONSANTRE İÇİN TOZ,8699650772713,L01BA04,Aktif,75.71
10618,PEMETU 500 MG IV İNFÜZYONLUK ÇÖZELTİ HAZIRLAMADA KULLANILACAK KONSANTRE İÇİN TOZ,8699650772720,L01BA04,Aktif,75.75
10619,PEMTREX 100 MG IV INFÜZYON IÇIN LIYOFILIZE TOZ IÇEREN FLAKON,8699828790211,L01BA04,Aktif,81.66
10620,PEMTREX 500 MG IV İNFÜZYON İÇIN LIYOFILIZE TOZ İÇEREN FLAKON,8699828790228,L01BA04,Aktif,76.3
10632,PENCOLD 200 MG / 30 MG FILM TABLET,8699033090571,M01AE51,Pasif,71.76
10634,"PENEPİN JR. 0,15 MG/0,3 ML İ.M ENJEKSİYONLUK  ÇÖZELTİ İÇEREN OTO ENJEKTÖR",8680184950159,C01CA24,Pasif,70.59
10644,PENSARTAN 100 MG FILM KAPLI TABLET,8699033090175,C09CA01,Pasif,83.43
10645,PENSARTAN 50 MG FILM KAPLI TABLET,8699033090175,C09CA01,Pasif,84.88
10646,PENSARTAN PENSARTAN PLUS 100 MG/25 MG FILM KAPLI TABLET,8699033090175,C09CA01,Pasif,76.45
10654,PENTASA 1 G SUPOZİTUVAR,8697621890138,A07EC02,Aktif,76.85
10655,PENTASA 1 G UZATILMIŞ SALIMLI GRANÜL,8697621220126,A07EC02,Pasif,92.89
10656,PENTASA 1 G UZATILMIŞ SALIMLI TABLET,8697621030596,A07EC02,Pasif,91.3
10657,PENTASA 2 G UZATILMIŞ SALIMLI GRANÜL,8697621220270,A07EC02,Aktif,92.4
10658,PENTASA 500MG UZATILMIŞ SALIMLI TABLET,8697621030596,A07EC02,Pasif,90.97
10664,PENTOX SR 400 MG KAPSÜL,8699514157908,C04AD03,Pasif,75.41
10665,PENVASC 10 MG TABLET,8699033010098,C08CA01,Pasif,86.25
10666,PENVASC 5 MG TABLET,8699033010111,C08CA01,Pasif,86.13
10667,PENZOL 40 MG ENTERİK KAPLI TABLET,8699033040286,A02BC02,Pasif,77.22
10671,PEPTİCER 15 MG ENTERİK MİKROPELLET KAPSÜL,8699680160016,A02BC03,Pasif,84.07
10672,PEPTİCER 30 MG ENTERİK MİKROPELLET KAPSÜL,8699680160030,A02BC03,Aktif,83.63
10682,PERBRONŞ ŞURUP,8699649570047,R05DB07,Aktif,73.79
10694,PERFOSE 800 MG FİLM TABLET,8699844091248,V03AE02,Aktif,73.44
10695,PERGE 150 MG KAPSÜL,8699543150079,N02BF02,Aktif,93.08
10696,PERGE 225 MG KAPSÜL,8699543150222,N02BF02,Aktif,97.04
10697,PERGE 25 MG KAPSÜL,8699543150055,N02BF02,Aktif,92.92
10698,PERGE 300MG KAPSÜL,8699543150109,N02BF02,Aktif,86.29
10699,PERGE 75 MG KAPSÜL,8699543150062,N02BF02,Aktif,93.41
10701,PERIDAY 2 MG FILM KAPLI TABLET,8680881091209,C09AA04,Pasif,76.64
10702,PERIDAY 4 MG FILM KAPLI TABLET,8680881091230,C09AA04,Pasif,76.74
10710,PERILIFE 1 MG/ML ORAL ÇÖZELTI,8699559590029,N05AX08,Pasif,91.35
10731,PERJETA 420 MG/14 ML IV KONSANTRE İNFÜZYON ÇÖZELTİSİ,8699505762791,L01FD02,Aktif,90.63
10733,PERLUGA  200  MG  DAĞILABİLİR  TABLET,8680885507201,A16AA05,Aktif,80.28
10746,PEXA   XR 3.75 MG UZATıLMış SALıMLı TABLET,8699543030296,N04BC05,Aktif,85.61
10747,"PEXA  0,5 MG TABLET",8699543011240,N04BC05,Aktif,75.65
10748,PEXA  1 MG TABLET,8699543011257,N04BC05,Aktif,75.38
10752,PEXA XR 2.25 MG UZATıLMış SALıMLı TABLET,8699543030289,N04BC05,Aktif,73.54
10758,"PEXOLA ER 0,375 MG UZATILMIŞ SALIMLI TABLET",8699693030047,N04BC05,Aktif,85.0
10759,"PEXOLA ER 0,75 MG UZATILMIŞ SALIMLI TABLET",8699693030078,N04BC05,Aktif,82.6
10760,"PEXOLA ER 1,5 MG UZATILMIŞ SALIMLI TABLET",8699693030160,N04BC05,Aktif,83.41
10761,PEXOLA ER 3 MG UZATILMIŞ SALIMLI TABLET,8699693030139,N04BC05,Aktif,84.08
10762,"PEXOLA ER 4,5 MG UZATILMIŞ SALIMLI TABLET",8699693030160,N04BC05,Aktif,84.1
